blinded_item_id,source_evidence_id,public_evidence_text,parent_context,context_available,length_bucket,sampling_stratum,is_retest,retest_group_id
CAL_0275,BILI_0051_U01,加点坦克的海克斯吧，目前坦克的海克斯就那么几个，强势一点的钢化你心，歌莉娅巨人，慢炖，坦克引擎等等,加点坦克的海克斯吧，目前坦克的海克斯就那么几个，强势一点的钢化你心，歌莉娅巨人，慢炖，坦克引擎等等。还有一大堆招笑的，比如控制敌人回血，控制敌人加护甲魔抗的，太弱了这些。目前就是输出海克斯比防御类海克斯多太多，玩坦克大部分很难能拿到适配的海克斯，这种情况下毫无游戏体验。建议加一些减伤的，加双抗的海克斯。,yes,long,S033,false,
CAL_0276,NGA_0096_U01,塞拉斯就是对面大招好出ap，不好出ad,塞拉斯就是对面大招好出ap，不好出ad，没手法别玩，没了,yes,medium,S043,false,
CAL_0277,TIEBA_0014_U01,海斗在队友已经选出了莎弥拉的情况下，还能硬选两个射手？,海斗在队友已经选出了莎弥拉的情况下，还能硬选两个射手？把队友逼的为了防止3射手放弃莎弥拉，结果一个玩AP卡莎，一个被虐到超鬼直接挂机，马服玩家对射手就真的执着吗？人人都梦想着自己是UZI，结果都是一群猪比，说到底马服玩家素质这么低，无团队概念，纯自我的废,yes,medium,S081,false,
CAL_0278,BILI_0073_U01,小火龙，塞纳，提莫，猫咪，炸弹人，今天遇到一把ap巨魔扔柱子加猫咪的，一点不想打,小火龙，塞纳，提莫，猫咪，炸弹人，今天遇到一把ap巨魔扔柱子加猫咪的，一点不想打。想投降也不投，他们四个人开黑的。,yes,medium,S057,false,
CAL_0279,TIEBA_0107_U01,适配的装备是这样的,适配的装备是这样的 强行搭就没必要了,yes,short,S034,false,
CAL_0280,NGA_0053_U01,现在应该怎么玩 打了几局感觉先憋大招cd装备不如出即时战力装能打 不先做大团又憋不出大,现在应该怎么玩 打了几局感觉先憋大招cd装备不如出即时战力装能打 不先做大团又憋不出大,yes,long,S051,false,
CAL_0281,NGA_0114_U01,普斗最多13连胜,普斗最多13连胜，海斗7胜左右就要开始一场极难的对局了。而且海斗对面胡起来，你更难反抗，因为你可能还是个光板。,yes,short,S047,false,
CAL_0282,NGA_0003_U03,你真觉得五丢比没前排好赢？,真给我典飞了，没毛病你就是那种一眼玩丢子玩的。阵容摇出来，队伍拿完两个前排+两个丢子，你拿个唯一能出物理伤害的然后进去出ap还没问题。你真觉得五丢比没前排好赢？米利欧出ap还没问题，就一个技能火爆飞踢，你还不如去玩ap卢锡安。出辅助装在那混着，还有人会点你？输了也是不粘锅。非得当畜打起来少个人，q中伤害就那么点，q不中就ob。说到底喜欢丢子就是决定不了胜负的，要混还不如混到底。还有转型的，真闹麻了。一般对局也就四五件就结束了，还三件套转型。你从头出ad三件套差不多就该接管比赛了，三件套出完火炬面具穿透，再去补无尽攻速？出了法穿还能不能出大穿我也不知道，这问题太小众了。,yes,short,S050,false,
CAL_0283,NGA_0071_U01,新龙女就是下限高点因为q基础伤害高了,新龙女就是下限高点因为q基础伤害高了 自带aoe等于半个提亚马特 W带个盾前期大家数值低的时候好用 后期和老龙女比就是一条区 毫无上限可言,yes,medium,S049,false,
CAL_0284,TIEBA_0006_U04,首先残疫一定要换鬼书,没有进场条件就创造进场条件啊，你有尤里卡的情况下残疫的大招cd被严重稀释收益低的可怕，对面还有人马和塞拉斯两个吸血战士，首先残疫一定要换鬼书，接着风暴肯定是要换的，然后看你队友的玩法，喜欢冲就风暴换推推棒能跟一下，想保杰斯和兔子就风暴换冰杖限制人马进场,yes,short,S034,false,
CAL_0285,TIEBA_0019_U01,第一个海克斯出来前不要用掉锻造器兑换券，不然会把第一个海克斯卡掉给你第二个海克斯，血的教训,第一个海克斯出来前不要用掉锻造器兑换券，不然会把第一个海克斯卡掉给你第二个海克斯，血的教训,yes,long,S082,false,
CAL_0286,NGA_0107_U03,峡谷还能吸点血，就这么出了,装备换了几次，基本没啥可换的了，因为锻的早，法穿和血量锻的多，峡谷还能吸点血，就这么出了,yes,short,S047,false,
CAL_0287,TIEBA_0026_U04,如果做大天使，我就感觉之前叠的亏了,玩瑞兹眼泪出门时光杖，然后冰甲+大天使，我感觉冰甲根据蓝加血和瑞兹特别配，大天使7.5冰甲4.5，如果做大天使，我就感觉之前叠的亏了，所以先做冰甲，后面补帽子制造者,yes,medium,S079,false,
CAL_0288,BILI_0025_U03,如果像我平时只打人机、打海斗只为了做做任务拿拿活动给的皮肤这样，每周只打三把做个周常的话，一周平均下来是900经验，就打五到六周差不多能打满的样子,这个通行证现在分循环任务和周常任务，周常是每周打3把无论输赢给600经验，循环是每两把给200经验；通行证一共32级，150经验升一级，升满需要4800经验。如果像我平时只打人机、打海斗只为了做做任务拿拿活动给的皮肤这样，每周只打三把做个周常的话，一周平均下来是900经验，就打五到六周差不多能打满的样子。我只会玩硬辅和法师，实战体验下来也就那样吧，该乐乐该坐牢坐牢，就是之前做赢一把的任务被elo做局了连跪10把让我很气。顺带一提今天虚空裂隙牛头让我顶爽了。,yes,long,S054,false,
CAL_0289,BILI_0013_U05,鬼书，看一次想骂一次的装备,重伤装备现状，我感觉与其怪队友，不如狠狠骂设计师，分明就是设计师不想让大家随意去出。反甲，属性和价格还算不错。但覆盖率就是恶心人，被打能触发肯定是对的，毕竟坦克不容易摸到对面后排。但对面都贴我脸上半天了，凭什么只要他不碰我，就不会被挂重伤？这不恶心人吗？鬼书，看一次想骂一次的装备。按理说法师通常是大范围aoe，是挂重伤的最佳人选。但鬼书2850的价格不算低了，结果要法强没法强，要cd没cd，本身也不提供蓝量。除非我玩的工具人法师，不然玩正常法师，出一次鬼书就要把设计师全家问候一遍。链锯剑，价格属性中规中矩。但战士对装备效果要求挺高，而重伤效果占模严重，重伤装备只有重伤效果。出是能出，但也是捏着鼻子的出。矛盾最尖锐的绿穿和红穿。是，暴击adc几乎都该出绿穿而不是红穿。但凭什么？红穿存在的意义在哪？一个主打为团队牺牲，一个主打输出特化，为什么结果会出现一边倒的情况呢？因为重伤装备垃圾，所以暴击adc要放弃输出特化去为团队牺牲，而红穿的输出特化数值低，收益不够高。在暴击adc通常为团队大核的情况下，这是一件极其反常识的事，是设计师恶心玩家的产物。最后，凭什么重伤装备就这4件？你设计师不是喜欢搞镜像产物吗？怎么有物理版本反甲，却没有魔抗版本反甲？恶心坦克玩家吗？为什么没有带穿甲的重伤装备？逼刺客玩家去选择链锯剑，恶心刺客玩家吗？为什么没有攻速流adc的重伤装备？绿穿红穿都能设计两件，给攻速流英雄设计一件很难吗？总结，队友不出重伤是设计师不想让玩家随意覆盖重伤，重伤就是设计师的跌麻，设计师看见自己跌麻被玩家把玩就急眼，仅此而已。,yes,short,S029,false,
CAL_0290,BILI_0034_U01,海克斯大乱斗跟这个普通大乱斗不一样的点在于普通大乱斗英雄一抽完差不多知道结局了，海克斯大乱斗每次符文对每个英雄都可能带来质变，不确定性很多,海克斯大乱斗跟这个普通大乱斗不一样的点在于普通大乱斗英雄一抽完差不多知道结局了，海克斯大乱斗每次符文对每个英雄都可能带来质变，不确定性很多。,yes,long,S063,false,
CAL_0291,NGA_0033_U03,回归均值这一块真是让藤子玩明白了,两三百场的时候胜率在56左右，然后越来越低，最近一两个星期输麻了，四百场左右还有53胜率，现在每天都是赢两三把输五六把，昨晚更夸张八连败，一直熬到十二点多才断连败，队也越来越逆天，符文发的也越来越脑溢血，气得我直接不想上游戏了 回归均值这一块真是让藤子玩明白了,yes,medium,S043,false,
CAL_0292,NGA_0114_U03,而且海斗对面胡起来，你更难反抗,普斗最多13连胜，海斗7胜左右就要开始一场极难的对局了。而且海斗对面胡起来，你更难反抗，因为你可能还是个光板。,yes,short,S050,false,
CAL_0293,TIEBA_0102_U01,你一个蹭局势的英雄装什么呢？,你一个蹭局势的英雄装什么呢？会玩的ad出个布甲鞋后期锻点护甲你这三十多人头都打不过，吸血鬼,yes,short,S064,false,
CAL_0294,NGA_0107_U02,因为锻的早，法穿和血量锻的多,装备换了几次，基本没啥可换的了，因为锻的早，法穿和血量锻的多，峡谷还能吸点血，就这么出了,yes,short,S047,false,
CAL_0295,TIEBA_0116_U01,选了一板一眼后再选潘多拉一板一眼的攻击力会消失但攻速不会返还,选了一板一眼后再选潘多拉一板一眼的攻击力会消失但攻速不会返还,yes,medium,S006,false,
CAL_0296,TIEBA_0016_U02,变身红凯两个召唤师技能全变成小丑学院但是只有一个能用,我玩凯隐选了个小丑学院把雪球换了一开始还正常，变身红凯两个召唤师技能全变成小丑学院但是只有一个能用，直到游戏结束都少了个闪现，同一局队友潘森雪球不能用按了没反应,yes,medium,S019,false,
CAL_0297,BILI_0001_U01,他把坦克海克斯加强了别的更厉害了，星届躯体1500生命值只掉10%输出缺可以增加大量存活时间和输出时间，叠角龙羁绊里的缩小引擎无限循环往复这些属于白搭谁都能用，人均都能挂个叠角龙，坦克只有飞身踢，随到了就是爽局，随不到折磨一整把，除非阵容克制,他把坦克海克斯加强了别的更厉害了，星届躯体1500生命值只掉10%输出缺可以增加大量存活时间和输出时间，叠角龙羁绊里的缩小引擎无限循环往复这些属于白搭谁都能用，人均都能挂个叠角龙，坦克只有飞身踢，随到了就是爽局，随不到折磨一整把，除非阵容克制,yes,long,S008,false,
CAL_0298,BILI_0115_U01,海克斯大乱斗真的凉了，我今早四点多排，居然排了十几秒才排到,海克斯大乱斗真的凉了，我今早四点多排，居然排了十几秒才排到,yes,medium,S013,false,
CAL_0299,BILI_0026_U03,有等级跟没等级强度差距不是一点半点，没等级的人就是没体验被暴揍然后退游，加大新玩家入坑的门槛，到时候就剩一群结晶玩家在玩,开局领先一个锻造器价值750金币再领先300这就领先一千经济了。后面还有自选的金变彩，还不是质变的随机彩，还有三个强化合剂。有等级跟没等级强度差距不是一点半点，没等级的人就是没体验被暴揍然后退游，加大新玩家入坑的门槛，到时候就剩一群结晶玩家在玩。,yes,long,S021,false,
CAL_0300,NGA_0003_U02,阵容摇出来，队伍拿完两个前排+两个丢子，你拿个唯一能出物理伤害的然后进去出ap还没问题。,真给我典飞了，没毛病你就是那种一眼玩丢子玩的。阵容摇出来，队伍拿完两个前排+两个丢子，你拿个唯一能出物理伤害的然后进去出ap还没问题。你真觉得五丢比没前排好赢？米利欧出ap还没问题，就一个技能火爆飞踢，你还不如去玩ap卢锡安。出辅助装在那混着，还有人会点你？输了也是不粘锅。非得当畜打起来少个人，q中伤害就那么点，q不中就ob。说到底喜欢丢子就是决定不了胜负的，要混还不如混到底。还有转型的，真闹麻了。一般对局也就四五件就结束了，还三件套转型。你从头出ad三件套差不多就该接管比赛了，三件套出完火炬面具穿透，再去补无尽攻速？出了法穿还能不能出大穿我也不知道，这问题太小众了。,yes,long,S051,false,
CAL_R001,BILI_0010_U01,我认为法师的鬼书性价比是几个重伤里面最低的,我认为法师的鬼书性价比是几个重伤里面最低的。最超模的当属凡性。现在ADC打肉无非就是出轻语+破败，但如果对面同时有肉+强回复，还可以凡性+破败，既能克制回复，又有一定打肉能力，属性也不亏。法师的装备大部分就是垃圾，以前辅助的炼金科技纯化器还在的时候，如果对面有回复，我压根不出鬼书，直接出这个。,yes,medium,S046,true,RT_CAL_0051
CAL_R002,BILI_0011_U02,除去对线需求，就是必须要保证覆盖率，说白了就是菜才不爱出,单纯游戏理解不够，根本不是混不混的问题，海斗普遍吸血的情况下，800块可以大量克制，根本就该每个人都出，因为挂重伤的人死了意味着你也有高风险打不死对面了，就伤害转换的角度，出个重伤多打15%-25%的伤害，只要你的英雄不存在一刀秒和一个技能秒的情况，没有装备能有这个增伤量，比赛里经常三四个人出重伤的，难道比赛里没有前排和辅助？除去对线需求，就是必须要保证覆盖率，说白了就是菜才不爱出。,yes,medium,S067,true,RT_CAL_0149
CAL_R003,BILI_0013_U04,这不恶心人吗,重伤装备现状，我感觉与其怪队友，不如狠狠骂设计师，分明就是设计师不想让大家随意去出。反甲，属性和价格还算不错。但覆盖率就是恶心人，被打能触发肯定是对的，毕竟坦克不容易摸到对面后排。但对面都贴我脸上半天了，凭什么只要他不碰我，就不会被挂重伤？这不恶心人吗？鬼书，看一次想骂一次的装备。按理说法师通常是大范围aoe，是挂重伤的最佳人选。但鬼书2850的价格不算低了，结果要法强没法强，要cd没cd，本身也不提供蓝量。除非我玩的工具人法师，不然玩正常法师，出一次鬼书就要把设计师全家问候一遍。链锯剑，价格属性中规中矩。但战士对装备效果要求挺高，而重伤效果占模严重，重伤装备只有重伤效果。出是能出，但也是捏着鼻子的出。矛盾最尖锐的绿穿和红穿。是，暴击adc几乎都该出绿穿而不是红穿。但凭什么？红穿存在的意义在哪？一个主打为团队牺牲，一个主打输出特化，为什么结果会出现一边倒的情况呢？因为重伤装备垃圾，所以暴击adc要放弃输出特化去为团队牺牲，而红穿的输出特化数值低，收益不够高。在暴击adc通常为团队大核的情况下，这是一件极其反常识的事，是设计师恶心玩家的产物。最后，凭什么重伤装备就这4件？你设计师不是喜欢搞镜像产物吗？怎么有物理版本反甲，却没有魔抗版本反甲？恶心坦克玩家吗？为什么没有带穿甲的重伤装备？逼刺客玩家去选择链锯剑，恶心刺客玩家吗？为什么没有攻速流adc的重伤装备？绿穿红穿都能设计两件，给攻速流英雄设计一件很难吗？总结，队友不出重伤是设计师不想让玩家随意覆盖重伤，重伤就是设计师的跌麻，设计师看见自己跌麻被玩家把玩就急眼，仅此而已。,yes,short,S080,true,RT_CAL_0259
CAL_R004,BILI_0016_U03,我现在一胡就在想怎么控温，偶尔死一两波,这版本胡羁绊比上版本爽的多，四随机谁玩谁知道，20分钟四十层锻体，四叠四鞭炮也贼夸张。缺点就是胡出来太强了，强到对面没有一点希望，二塔一掉就点了，爽不起来。我现在一胡就在想怎么控温，偶尔死一两波。,yes,medium,S057,true,RT_CAL_0233
CAL_R005,BILI_0035_U01,我感觉最大的问题就是 它是大乱斗 你想玩一个套路你甚至得先赌自己这一把有没有玩这个套路的资格 在此基础的恶性体验最上限是一随到自己既不会玩+不知道适用什么套路的英雄+天谴海克斯 对局十分熟练完全知道怎么玩+知道适用套路+天胡海克斯 就会导致对局完全没有任何体验 但凡依旧大乱斗地图但是改成英雄自选都比现在好 至少能保证在天谴海克斯的情况下自己至少能发挥英雄本身的实力来应对对面 而不是完全没有任何可用操作,我感觉最大的问题就是 它是大乱斗 你想玩一个套路你甚至得先赌自己这一把有没有玩这个套路的资格 在此基础的恶性体验最上限是一随到自己既不会玩+不知道适用什么套路的英雄+天谴海克斯 对局十分熟练完全知道怎么玩+知道适用套路+天胡海克斯 就会导致对局完全没有任何体验 但凡依旧大乱斗地图但是改成英雄自选都比现在好 至少能保证在天谴海克斯的情况下自己至少能发挥英雄本身的实力来应对对面 而不是完全没有任何可用操作,yes,long,S020,true,RT_CAL_0021
CAL_R006,BILI_0076_U01,普通乱斗用阵容限制胜率，海克斯用阵容加海克斯限制胜率，现在又多个通行证，死都不让你赢了说是，50％控制的死死地，你家永远是炸弹人泽拉斯轮子妈,普通乱斗用阵容限制胜率，海克斯用阵容加海克斯限制胜率，现在又多个通行证，死都不让你赢了说是，50％控制的死死地，你家永远是炸弹人泽拉斯轮子妈。对面开局回归基本功船长瑞兹，小丑瑞文。,yes,long,S033,true,RT_CAL_0129
CAL_R007,BILI_0078_U01,出装还是小事，最离谱的有些人左右脑胡博，玩ap卡莎，海克斯拿双刀流,出装还是小事，最离谱的有些人左右脑胡博，玩ap卡莎，海克斯拿双刀流；拿个量子计算不敢雪球突脸，拿了坦克引擎又拿自爆海克斯；只能说还是太有理解了[笑哭],yes,medium,S002,true,RT_CAL_0268
CAL_R008,BILI_0084_U01,去看看炉石传说，通行证人家可以4个英雄选一个，没花钱只能2选1,去看看炉石传说，通行证人家可以4个英雄选一个，没花钱只能2选1。这种逆天的破坏平衡方式都不影响游戏。游戏里面拼的还是技术和运气，赢不赢和你的通行证没关系，只能说提升一下游戏体验,yes,medium,S002,true,RT_CAL_0002
CAL_R009,BILI_0092_U01,视频展现《英雄联盟》海克斯模式下的玩家互怼趣事,视频展现《英雄联盟》海克斯模式下的玩家互怼趣事。主角们疯狂吐槽“毒瘤”阵容：一人狂喜AP女枪“爽飞天”却误伤队友，另人笑称“双刀流吃红烧还是香辣？”双方争执间穿插经典梗——“光速融化弹”“积水秒脆皮”，生动还原电竞圈“嘴臭胜过操作”的欢乐窘态。海克斯玩家速逃！双刀流配香辣才够劲儿，本喵舔屏都能赢你两波~,yes,medium,S013,true,RT_CAL_0013
CAL_R010,NGA_0005_U06,搞搞清楚，不是不喜欢丢子所以说丢子混，是丢子混所以不喜欢丢子。,我没见过ap米利欧？真给你幽默完了你出ap我不看伤害看什么，要看功能性不会出辅助装？你出ap装一把六神下来多少cd？全部技能服务一个踢皮球，你什么绝活哥q技能这么好中？ ad前期缩塔捡人头有什么问题？你倒是告诉我你怎么转型，卖装备不要钱？转型穿透你出法穿还是物穿？你把把红包雨？卡莎我算你还有黄昏和纳什魔切，卢登完转三进化，老鼠混伤怎么做？ 收收你的神通吧，真法师绝活哥估摸着在中路上分呢，大乱斗丢子还不混呢 坦克能开团，刺客能秒c，全都为战士ad提供环境收割，你丢子能干嘛？摸奖，混输出，站的比谁都后面，看到团不过就开始往家里跑。 搞搞清楚，不是不喜欢丢子所以说丢子混，是丢子混所以不喜欢丢子。你要是玩球女狐狸打团能控到对面ad一套带走，黄鸡维克托能收割战场，毛笔人火男团战技能爆炸伤害，这种我都不会说是丢子，开团盯着你开叫尊重。打个团只会站后面，闪现不是逃跑就是k头，技能只能打到上来冲你的前排还以为自己老有操作了，这叫丢子。这种人就是我牛头一个二连起来直接接ctrl3给你敲丧钟,yes,medium,S043,true,RT_CAL_0245
CAL_R011,NGA_0007_U04,现在只有js能带来愉悦，如果再来个裁决使将会是绝杀。,大部分对局全是丢子在那隔着屏幕互相丢，不加入吧基本游戏体验还不如挂机，加入吧，又实在是觉得毫无交互体验，丢子能玩的海克斯太多了。我感觉很多丢子玩家对近战玩家的恶意来源于那些无脑钢，乱冲的近战导致游戏体验不好，但是前排尽职尽责挨打抗伤害的时候碰到那些瞎丢瞎玩的后排时又找谁说理去呢是吧。我想体验一下新龙女的肉搏能力，选了10把，只有1把对面有个曙光，其余全是法师ad刺客，真给我打得人麻了。现在只有js能带来愉悦，如果再来个裁决使将会是绝杀。,yes,medium,S043,true,RT_CAL_0263
CAL_R012,NGA_0012_U01,拿到一把蛇女虚空裂隙+吸血习性+冰寒，队友还有个炼金，团一打起来两大摊缚地给地上铺满，然后我q都懒得按eeeeeeee对面被虚空裂隙+冰寒减速走又走不动位移又交不出来，大招看哪里人多往哪按都不管能不能晕住把裂隙触发出来了就行。感觉往键盘上撒把米放只鸡来啄都能打赢,拿到一把蛇女虚空裂隙+吸血习性+冰寒，队友还有个炼金，团一打起来两大摊缚地给地上铺满，然后我q都懒得按eeeeeeee对面被虚空裂隙+冰寒减速走又走不动位移又交不出来，大招看哪里人多往哪按都不管能不能晕住把裂隙触发出来了就行。感觉往键盘上撒把米放只鸡来啄都能打赢,yes,long,S051,true,RT_CAL_0167
CAL_R013,NGA_0024_U02,第一个干的是剑圣。在对面开局俩肉进游戏三腰带，自己选接二连三的情况下，第一件掏了个收集者。,但能一队五个人三个人乱出忍不了了。第一个干的是剑圣。在对面开局俩肉进游戏三腰带，自己选接二连三的情况下，第一件掏了个收集者。第二个干的是冰女。你说残疫很关键我能理解，但你第二件出了个时光杖？第三件金身是要防什么，对面这阵容需要你e进去开团吗？最后大虫子也干了。四下雪天能出全肉的啊，但凡黑屏的时候读读描述呢。唯一的ap装是时光杖，怎么又是你，这是什么很超模的装备吗？,yes,long,S040,true,RT_CAL_0249
CAL_R014,NGA_0031_U01,海斗连跪起来几页几页红，拿分奴英雄都赢不了那种,海斗连跪起来几页几页红，拿分奴英雄都赢不了那种 所以连跪3把立刻换区换号玩。 我自己也是做过各种服务器开发的，猜测匹配数据也是有缓存的， 缓存一过就正常了,yes,medium,S052,true,RT_CAL_0266
CAL_R015,NGA_0038_U01,海斗炼金非常强，因为它所有技能都是神技，而且法师坦克海克斯双吃。,海斗炼金非常强，因为它所有技能都是神技，而且法师坦克海克斯双吃。重点是别出时光，眼泪速通冰杖，冰杖寒冬双核补防装，面具非顺风或者有适配海克斯也不出。永远记住q等于火男吃啥你吃啥，火男吃不动得你都能吃，安妮肩上恶魔到不详契约都能吃满。带缚地克一切战士，而且触发大部分坦克海克斯比如控制加血上限，胶水粘几个等于控几个等于加几次血上限。e强制位移可以背脆皮进人堆可以背战士出去，e到w上满级缚地快两秒等于宣判死刑。r不但加大量坦度还给重伤所以炼金不用做重伤打团开大毒一圈就得了。拿海克斯优先移动速度冷却坦度之类的，炼金多站一秒输出都会增加许多，炼金跑的越快对面血头大，不会控毒就打团开q别关有寒冬不缺蓝，非特殊情况不出刚。,yes,medium,S049,true,RT_CAL_0211
CAL_R016,NGA_0043_U02,露露+酸辣粉+娜美+丁真，四软辅保我一个金克斯,这我真爽过，不过几年前了，露露+酸辣粉+娜美+丁真，四软辅保我一个金克斯，对面什么阵容忘了 前期没伤害只能清线撑到两件套就基本都是站撸了，盾根本打不掉,yes,medium,S043,true,RT_CAL_0144
CAL_R017,NGA_0043_U03,对面什么阵容忘了,这我真爽过，不过几年前了，露露+酸辣粉+娜美+丁真，四软辅保我一个金克斯，对面什么阵容忘了 前期没伤害只能清线撑到两件套就基本都是站撸了，盾根本打不掉,yes,short,S047,true,RT_CAL_0127
CAL_R018,NGA_0063_U02,经常有人拿个踢踏舞和物法就为了凑那个银色羁绊,叠角龙是脑残最多的，经常有人拿个踢踏舞和物法就为了凑那个银色羁绊，让个彩出个破心之钢被暴打,yes,medium,S043,true,RT_CAL_0140
CAL_R019,NGA_0070_U05,要么就是开局辣椒油续航无敌,你说的没问题 我一直觉得莉莉娅虚高了 榜单一直都是霸榜胜率接近60% 进去看看出装不到50%的胜率 赢的局要么就是对面短手多抽陀螺 要么就是开局辣椒油续航无敌,yes,short,S047,true,RT_CAL_0225
CAL_R020,NGA_0087_U04,对面又是大面具又是破败的,既然都不拉扯了，你更不需要出狂徒啊 你这个海克斯出个霸王血铠或者裂隙我都算你有点用 没有抗性往死里堆生命值有毛用，对面又是大面具又是破败的，你就是个用布缝的大沙包，随便打,yes,short,S047,true,RT_CAL_0273
CAL_R021,NGA_0089_U02,巴德大玩的来的话也算一个,也就风女，格温，塞恩堪堪能用吧 巴德大玩的来的话也算一个,yes,short,S047,true,RT_CAL_0117
CAL_R022,NGA_0100_U01,这炼金真有用吗？,这炼金真有用吗？把把队友选这个然后团战相当于四打五输了，搁那苍蝇一个到处乱跑到后面都没人看他一眼,yes,short,S050,true,RT_CAL_0101
CAL_R023,TIEBA_0014_U02,把队友逼的为了防止3射手放弃莎弥拉，结果一个玩AP卡莎，一个被虐到超鬼直接挂机，,海斗在队友已经选出了莎弥拉的情况下，还能硬选两个射手？把队友逼的为了防止3射手放弃莎弥拉，结果一个玩AP卡莎，一个被虐到超鬼直接挂机，马服玩家对射手就真的执着吗？人人都梦想着自己是UZI，结果都是一群猪比，说到底马服玩家素质这么低，无团队概念，纯自我的废,yes,medium,S032,true,RT_CAL_0034
CAL_R024,TIEBA_0015_U02,这个时候我看了眼天使被动技能“16级:将你的攻击距离提升至625。”,海斗玩了把天使，第二个彩遇到了亮剑。这个时候我看了眼天使被动技能“16级:将你的攻击距离提升至625。”于是我就想着科研一下，先用亮剑减攻击距离，然后16级提升到625。结果诗山代码根本不支持我这个选择，到了16级估计距离一点没变，最恶心的是我一看破败怎么又变成了远程收益，从9%当前生命值减到了6%。好好好，亮剑变成近战你16级又给我变回去了。那我问你我失去的攻击距离谁给我补啊,yes,medium,S005,true,RT_CAL_0152
CAL_R025,TIEBA_0027_U01,虚空裂隙和辣椒油本质都是前中期海克斯,虚空裂隙和辣椒油本质都是前中期海克斯，到后期你的伤害或回血有瓶颈，没法和法爆、亮剑、飞升踢、骰子锻体等比较的，所以越早推完越好,yes,medium,S005,true,RT_CAL_0173
CAL_R026,TIEBA_0037_U01,很久以前结算界面就是没显示的🥲,很久以前结算界面就是没显示的🥲,yes,short,S034,true,RT_CAL_0156
CAL_R027,TIEBA_0058_U05,尤其是对面偏冲阵,逆天队友看着他们死就好了，不过你们这阵容你玩石头其实出肉会好一点，你们家不缺伤害，缺前排，虽然玩肉会被抽陀螺，但是阵容里面的坦克还是很重要的，尤其是对面偏冲阵,yes,short,S034,true,RT_CAL_0232
CAL_R028,TIEBA_0060_U03,因为刺客战士出守护者无法合成狂妄,目前不是很想出守护者，除了法师会出那个法球，因为刺客战士出守护者无法合成狂妄，坦克直接心之刚，做守护者感觉没什么用,yes,medium,S019,true,RT_CAL_0243
CAL_R029,TIEBA_0086_U02,主要还是他们对兵线已经对里少人的情况理解太少,对的，思路和游戏理解问题太严重了，主要还是他们对兵线已经对里少人的情况理解太少,yes,medium,S019,true,RT_CAL_0132
CAL_R030,TIEBA_0105_U03,这你都分不清我懒得跟你解释了。,只会拉黑的唇沟，q是技能，卡萨丁的w是普攻啊？卡萨丁开w平a也能吃1.0AD加成啊。这你都分不清我懒得跟你解释了。你拿老鼠的AP加成举例，小鱼人有物转法是纯AP然后硬拿10穿甲，你老鼠出AD然后出法穿鞋有用？,yes,short,S062,true,RT_CAL_0119
