sample_id,platform_source,platform_sequence,window_tag,theme_bucket,reply_type,date,raw_text,public_text,migration_status
NGA_0100,NGA,100,w1,hero_experience,op_context,2026-03-29 21:54,这炼金真有用吗？把把队友选这个然后团战相当于四打五输了，搁那苍蝇一个到处乱跑到后面都没人看他一眼,这炼金真有用吗？把把队友选这个然后团战相当于四打五输了，搁那苍蝇一个到处乱跑到后面都没人看他一眼,migrated_from_legacy_clean
NGA_0101,NGA,101,w1,balance_mechanic,recent_reply,2026-03-30 22:50,好吧 还有这种操作 破模式bug没停过啊,好吧 还有这种操作 破模式bug没停过啊,migrated_from_legacy_clean
NGA_0102,NGA,102,w1,hero_experience,recent_reply,2026-03-31 00:28,坦克cos战士战士cos坦克都是经典啊,坦克cos战士战士cos坦克都是经典啊,migrated_from_legacy_clean
NGA_0103,NGA,103,w1,balance_mechanic,recent_reply,2026-03-30 22:41,bug 我有次正常出门快到11级才死第一次，也触发了,bug 我有次正常出门快到11级才死第一次，也触发了,migrated_from_legacy_clean
NGA_0104,NGA,104,w1,balance_mechanic,recent_reply,2026-03-29 08:29,就算出 AP，也有奶也有盾不是,就算出 AP，也有奶也有盾不是,migrated_from_legacy_clean
NGA_0105,NGA,105,w1,balance_mechanic,recent_reply,2026-03-28 00:57,你们这帮人是不是真的以为debuff多5%就是掉5%输出啊，越往下掉的越狠，承伤也是一个道理。,你们这帮人是不是真的以为debuff多5%就是掉5%输出啊，越往下掉的越狠，承伤也是一个道理。,migrated_from_legacy_clean
NGA_0106,NGA,106,w1,hero_experience,recent_reply,2026-03-30 12:07,刀妹是最烂的几个，拉夫罪不至此,刀妹是最烂的几个，拉夫罪不至此,migrated_from_legacy_clean
NGA_0107,NGA,107,w1,balance_mechanic,recent_reply,2026-03-30 10:10,装备换了几次，基本没啥可换的了，因为锻的早，法穿和血量锻的多，峡谷还能吸点血，就这么出了,装备换了几次，基本没啥可换的了，因为锻的早，法穿和血量锻的多，峡谷还能吸点血，就这么出了,migrated_from_legacy_clean
NGA_0108,NGA,108,w1,balance_mechanic,recent_reply,2026-03-30 12:14,拉夫只要金彩有一个射程就能人上人了，俩都拿到就日天日地，都拿不到就是一条叫的很大声的蛆。,拉夫只要金彩有一个射程就能人上人了，俩都拿到就日天日地，都拿不到就是一条叫的很大声的蛆。,migrated_from_legacy_clean
NGA_0109,NGA,109,w1,balance_mechanic,recent_reply,2026-03-30 13:04,拉夫出钢壁+猎魔人感觉还行啊，就是得有个不怕死的bro陪着一起冲,拉夫出钢壁+猎魔人感觉还行啊，就是得有个不怕死的bro陪着一起冲,migrated_from_legacy_clean
NGA_0110,NGA,110,w1,hero_experience,op_context,2026-03-30 12:05,大乱斗更fw的英雄被我找到了，狂战士奥拉夫，没位移没控制全靠脚突进，出肉没用出输出一秒躺,大乱斗更fw的英雄被我找到了，狂战士奥拉夫，没位移没控制全靠脚突进，出肉没用出输出一秒躺,migrated_from_legacy_clean
NGA_0111,NGA,111,w1,balance_mechanic,op_context,2026-03-29 22:00,后期真是摸一下就寄，幸好质变了个神圣雪球，那个无敌救了好几次命,后期真是摸一下就寄，幸好质变了个神圣雪球，那个无敌救了好几次命,migrated_from_legacy_clean
NGA_0112,NGA,112,w1,balance_mechanic,recent_reply,2026-03-30 15:07,你看看你这三救护车羁绊呢，羁绊也带回血,你看看你这三救护车羁绊呢，羁绊也带回血,migrated_from_legacy_clean
NGA_0113,NGA,113,w1,balance_mechanic,recent_reply,2026-03-29 20:16,有的时候系统不让你赢，你怎么也赢不了 别人3级出门一个海克斯，他出门来个3级锻造器羁绊,有的时候系统不让你赢，你怎么也赢不了 别人3级出门一个海克斯，他出门来个3级锻造器羁绊,migrated_from_legacy_clean
NGA_0114,NGA,114,w1,balance_mechanic,recent_reply,2026-03-29 21:10,普斗最多13连胜，海斗7胜左右就要开始一场极难的对局了。而且海斗对面胡起来，你更难反抗，因为你可能还是个光板。,普斗最多13连胜，海斗7胜左右就要开始一场极难的对局了。而且海斗对面胡起来，你更难反抗，因为你可能还是个光板。,migrated_from_legacy_clean
NGA_0115,NGA,115,w1,balance_mechanic,recent_reply,2026-03-30 15:09,喂呜三层的效果，12%已损失生命值了解一下,喂呜三层的效果，12%已损失生命值了解一下,migrated_from_legacy_clean
NGA_0116,NGA,116,w1,balance_mechanic,recent_reply,2026-03-30 15:28,你这都没怎么玩过猫吧 被动 w被动 r 歌冠 月石 回响 3海克斯 还有这一身以及海克斯提供的治疗加成,你这都没怎么玩过猫吧 被动 w被动 r 歌冠 月石 回响 3海克斯 还有这一身以及海克斯提供的治疗加成,migrated_from_legacy_clean
NGA_0117,NGA,117,w1,balance_mechanic,op_context,2026-03-30 15:05,看了下数据，6w治疗里5w血和1w盾。但猫只有r和被动能回血吧，难不成全是靠装备奶起来的,看了下数据，6w治疗里5w血和1w盾。但猫只有r和被动能回血吧，难不成全是靠装备奶起来的,migrated_from_legacy_clean
NGA_0118,NGA,118,w1,balance_mechanic,recent_reply,2026-03-30 15:10,女神泪的辅助装备也能奶啊，还有回响也能奶,女神泪的辅助装备也能奶啊，还有回响也能奶,migrated_from_legacy_clean
NGA_0119,NGA,119,w1,balance_mechanic,recent_reply,2026-03-30 12:07,奥拉夫还是比这俩强的，好歹摸到人真的有伤害，胜率也比这俩高不少,奥拉夫还是比这俩强的，好歹摸到人真的有伤害，胜率也比这俩高不少,migrated_from_legacy_clean
NGA_0120,NGA,120,w1,balance_mechanic,recent_reply,2026-03-30 16:05,时光杖确实在大乱斗里是一件比较废物的装备，只有个别英雄可以考虑出，但是到不了出警的程度。那种时光大天使一起出的凤凰龙王我见多了，然后第三件还要补冰杖，除了提供一点控制真的吊用没有不如拿个套盾的辅助。游戏里的唯一作用就是对面也是沙雕喜欢无脑冲他们，他们可以承担一些伤害,时光杖确实在大乱斗里是一件比较废物的装备，只有个别英雄可以考虑出，但是到不了出警的程度。那种时光大天使一起出的凤凰龙王我见多了，然后第三件还要补冰杖，除了提供一点控制真的吊用没有不如拿个套盾的辅助。游戏里的唯一作用就是对面也是沙雕喜欢无脑冲他们，他们可以承担一些伤害,migrated_from_legacy_clean
TIEBA_0001,Tieba,1,w1,hero_experience,op_context,,我要是有技术，有操作我为什么不去打排位呢？在这玩海斗呢？我来玩海斗就是为了爽来的，就是为了让海克斯控制大脑来的，拿到溢流我恨不得出六个眼泪，拿到懦夫引擎我就是要出个音管躲在ad后面。这个模式都叫海克斯大乱斗了一帮出装警察海克斯是不会看的装备是要点的。真就排位唯唯诺诺，娱乐压力队友？,我要是有技术，有操作我为什么不去打排位呢？在这玩海斗呢？我来玩海斗就是为了爽来的，就是为了让海克斯控制大脑来的，拿到溢流我恨不得出六个眼泪，拿到懦夫引擎我就是要出个音管躲在ad后面。这个模式都叫海克斯大乱斗了一帮出装警察海克斯是不会看的装备是要点的。真就排位唯唯诺诺，娱乐压力队友？,migrated_from_legacy_clean
TIEBA_0002,Tieba,2,w1,hero_experience,recent_reply,,基本没什么游戏体验 elo不谈 正常局都没什么体验 基本都是瞎玩 我好友列表都是0在线，算是知道不打的原因了 这种moba游戏如果不是为了赢 我是不知道每天开一盘又一盘的原因是什么 累了，休息一个月再说,基本没什么游戏体验 elo不谈 正常局都没什么体验 基本都是瞎玩 我好友列表都是0在线，算是知道不打的原因了 这种moba游戏如果不是为了赢 我是不知道每天开一盘又一盘的原因是什么 累了，休息一个月再说,migrated_from_legacy_clean
TIEBA_0003,Tieba,3,w1,balance_mechanic,recent_reply,,宁愿做红穿加重伤也不做绿穿吗？吸蓝刀回归耀光系后我已经无法理解做三相不做吸蓝刀了，更何况你这把还有升级无尽，你哪怕做狂妄／圆弧我也可以理解为你不爱做耀光系。至于收集者就不评价了，有一件装备是它的原画镜像叫c44我觉得对于小火龙来说是第二把无尽,宁愿做红穿加重伤也不做绿穿吗？吸蓝刀回归耀光系后我已经无法理解做三相不做吸蓝刀了，更何况你这把还有升级无尽，你哪怕做狂妄／圆弧我也可以理解为你不爱做耀光系。至于收集者就不评价了，有一件装备是它的原画镜像叫c44我觉得对于小火龙来说是第二把无尽,migrated_from_legacy_clean
TIEBA_0004,Tieba,4,w1,balance_mechanic,recent_reply,,如果玩莫名其妙的丢子英雄，开局直接带重伤，避免零作用。通常是莫甘娜，我新手目前英雄正在熟悉，怕坑，所以会选一些弱一点，但熟悉的英雄，为了避免伤害没打多少，还抗不了伤害，就会多出功能装,如果玩莫名其妙的丢子英雄，开局直接带重伤，避免零作用。通常是莫甘娜，我新手目前英雄正在熟悉，怕坑，所以会选一些弱一点，但熟悉的英雄，为了避免伤害没打多少，还抗不了伤害，就会多出功能装,migrated_from_legacy_clean
TIEBA_0005,Tieba,5,w1,balance_mechanic,recent_reply,,除特殊adc，第一件都是荒野剑，因为感觉数值最高，后面跟大穿无尽，这里的特殊adc是云阿那，第一件飓风，后续补攻速。挺多人说c44是好装备，但我不知道在哪出，前期后期出感觉会没攻速。除非升级，不然不出收集者,除特殊adc，第一件都是荒野剑，因为感觉数值最高，后面跟大穿无尽，这里的特殊adc是云阿那，第一件飓风，后续补攻速。挺多人说c44是好装备，但我不知道在哪出，前期后期出感觉会没攻速。除非升级，不然不出收集者,migrated_from_legacy_clean
TIEBA_0006,Tieba,6,w1,balance_mechanic,recent_reply,,没有进场条件就创造进场条件啊，你有尤里卡的情况下残疫的大招cd被严重稀释收益低的可怕，对面还有人马和塞拉斯两个吸血战士，首先残疫一定要换鬼书，接着风暴肯定是要换的，然后看你队友的玩法，喜欢冲就风暴换推推棒能跟一下，想保杰斯和兔子就风暴换冰杖限制人马进场,没有进场条件就创造进场条件啊，你有尤里卡的情况下残疫的大招cd被严重稀释收益低的可怕，对面还有人马和塞拉斯两个吸血战士，首先残疫一定要换鬼书，接着风暴肯定是要换的，然后看你队友的玩法，喜欢冲就风暴换推推棒能跟一下，想保杰斯和兔子就风暴换冰杖限制人马进场,migrated_from_legacy_clean
TIEBA_0007,Tieba,7,w1,team_interaction,op_context,,你们有没有碰到过对面特别怂的，也不说话，就5个人站一塔后面，然后你拆完一塔他们就到二塔后面，一直到你拆门牙，他们才有点反抗，而且基本上也是一个一个送，问他们也没人回答。我大概碰到过两三次了，查对手战绩基本全是输的，而且几乎都是这种局,你们有没有碰到过对面特别怂的，也不说话，就5个人站一塔后面，然后你拆完一塔他们就到二塔后面，一直到你拆门牙，他们才有点反抗，而且基本上也是一个一个送，问他们也没人回答。我大概碰到过两三次了，查对手战绩基本全是输的，而且几乎都是这种局,migrated_from_legacy_clean
TIEBA_0008,Tieba,8,w1,team_interaction,recent_reply,,不必多说，你的出装和打法肯定是有问题的。但是兔子洛蔚都能开团，你在后面放r放q，让他们开团其实也随便赢。五黑娱乐为主，打完了还在吵完全没必要吧。我一般单排就玩下等娱乐英雄混，和朋友开黑就玩强力英雄尽量赢。他们如果和你的交流是游戏层面的那就正常聊，如果你感觉到了游戏以外内容的恶意，那就没必要一起玩了。,不必多说，你的出装和打法肯定是有问题的。但是兔子洛蔚都能开团，你在后面放r放q，让他们开团其实也随便赢。五黑娱乐为主，打完了还在吵完全没必要吧。我一般单排就玩下等娱乐英雄混，和朋友开黑就玩强力英雄尽量赢。他们如果和你的交流是游戏层面的那就正常聊，如果你感觉到了游戏以外内容的恶意，那就没必要一起玩了。,migrated_from_legacy_clean
TIEBA_0009,Tieba,9,w1,team_interaction,op_context,,首先是因为没带雪球先跟大家道个歉，如果带了雪球我就能过去和对面爆了。事情经过是八分钟的时候，提莫十一级随机到尤里卡，接着过了两分钟后我也选到了尤里卡，加上我第一个海克斯是超凡邪恶，在我的大招时间小于复活时间后，帖主决定在家一直丢r，压提莫状态，等提莫死了再考虑往前推（后面会讲我是为什么这么想的），但是队友没有去守反而是一直在人少和状态不好的时候试图去开对面，结果也是输了。11级随到尤里卡的时候有和朋友说有尤里卡也有超凡邪恶可以在家一直开大这个玩法（是五排的），但是输了后才指责我说这个玩法一把游戏全是错误，而且被说成有了尤里卡后就一直在挂机，但是那个时候大招cd还有九十多秒，并没有从那个时候就开始挂机。,首先是因为没带雪球先跟大家道个歉，如果带了雪球我就能过去和对面爆了。事情经过是八分钟的时候，提莫十一级随机到尤里卡，接着过了两分钟后我也选到了尤里卡，加上我第一个海克斯是超凡邪恶，在我的大招时间小于复活时间后，帖主决定在家一直丢r，压提莫状态，等提莫死了再考虑往前推（后面会讲我是为什么这么想的），但是队友没有去守反而是一直在人少和状态不好的时候试图去开对面，结果也是输了。11级随到尤里卡的时候有和朋友说有尤里卡也有超凡邪恶可以在家一直开大这个玩法（是五排的），但是输了后才指责我说这个玩法一把游戏全是错误，而且被说成有了尤里卡后就一直在挂机，但是那个时候大招cd还有九十多秒，并没有从那个时候就开始挂机。,migrated_from_legacy_clean
TIEBA_0010,Tieba,10,w1,balance_mechanic,recent_reply,,至于为什么大招时间小于复活时间后再开始挂，不出来和对面换血叠超凡邪恶，其实也是因为忘记换雪球了，然后想了一下，觉得出来死了只有五秒的被动清半波线，收益不如再等一波大消耗对面血量，当时的法强已经1100了，cd是400，在挂着之前是正常的上去换血和清兵的,至于为什么大招时间小于复活时间后再开始挂，不出来和对面换血叠超凡邪恶，其实也是因为忘记换雪球了，然后想了一下，觉得出来死了只有五秒的被动清半波线，收益不如再等一波大消耗对面血量，当时的法强已经1100了，cd是400，在挂着之前是正常的上去换血和清兵的,migrated_from_legacy_clean
TIEBA_0011,Tieba,11,w1,balance_mechanic,op_context,,我说的不是登场率，是这个英雄在池子里概率都特别低。我比较喜欢玩吸血鬼，但是连续50把没玩到，人麻了。像别的英雄剑圣，龙龟，vn，龙女真的玩了一晚上4个小时都看到好几次了。真不是幸存者偏差，也不是买的人少，这周还是周免。,我说的不是登场率，是这个英雄在池子里概率都特别低。我比较喜欢玩吸血鬼，但是连续50把没玩到，人麻了。像别的英雄剑圣，龙龟，vn，龙女真的玩了一晚上4个小时都看到好几次了。真不是幸存者偏差，也不是买的人少，这周还是周免。,migrated_from_legacy_clean
TIEBA_0012,Tieba,12,w1,hero_experience,recent_reply,,问题是很多人各种花式送死完全没有什么快乐可言，输赢确实没那么重要，但你得玩的爽，即没伤害秒人也肉不起来挨打，更没有控制折磨对手，不知道那些人玩的什么意思,问题是很多人各种花式送死完全没有什么快乐可言，输赢确实没那么重要，但你得玩的爽，即没伤害秒人也肉不起来挨打，更没有控制折磨对手，不知道那些人玩的什么意思,migrated_from_legacy_clean
TIEBA_0013,Tieba,13,w2,balance_mechanic,recent_reply,,从理论上来讲，天使就不应该能刷出亮剑，毕竟3级是近战英雄。海斗第一个版本，亮剑天使被动的加攻击距离能吃到，完全没有负面效果。现在这样算是专属削弱吧，但其实天使的池子里就不该有亮剑。,从理论上来讲，天使就不应该能刷出亮剑，毕竟3级是近战英雄。海斗第一个版本，亮剑天使被动的加攻击距离能吃到，完全没有负面效果。现在这样算是专属削弱吧，但其实天使的池子里就不该有亮剑。,migrated_from_legacy_clean
TIEBA_0014,Tieba,14,w2,team_interaction,op_context,,海斗在队友已经选出了莎弥拉的情况下，还能硬选两个射手？把队友逼的为了防止3射手放弃莎弥拉，结果一个玩AP卡莎，一个被虐到超鬼直接挂机，马服玩家对射手就真的执着吗？人人都梦想着自己是UZI，结果都是一群猪比，说到底马服玩家素质这么低，无团队概念，纯自我的废,海斗在队友已经选出了莎弥拉的情况下，还能硬选两个射手？把队友逼的为了防止3射手放弃莎弥拉，结果一个玩AP卡莎，一个被虐到超鬼直接挂机，马服玩家对射手就真的执着吗？人人都梦想着自己是UZI，结果都是一群猪比，说到底马服玩家素质这么低，无团队概念，纯自我的废,migrated_from_legacy_clean
TIEBA_0015,Tieba,15,w2,balance_mechanic,op_context,,海斗玩了把天使，第二个彩遇到了亮剑。这个时候我看了眼天使被动技能“16级:将你的攻击距离提升至625。”于是我就想着科研一下，先用亮剑减攻击距离，然后16级提升到625。结果诗山代码根本不支持我这个选择，到了16级估计距离一点没变，最恶心的是我一看破败怎么又变成了远程收益，从9%当前生命值减到了6%。好好好，亮剑变成近战你16级又给我变回去了。那我问你我失去的攻击距离谁给我补啊,海斗玩了把天使，第二个彩遇到了亮剑。这个时候我看了眼天使被动技能“16级:将你的攻击距离提升至625。”于是我就想着科研一下，先用亮剑减攻击距离，然后16级提升到625。结果诗山代码根本不支持我这个选择，到了16级估计距离一点没变，最恶心的是我一看破败怎么又变成了远程收益，从9%当前生命值减到了6%。好好好，亮剑变成近战你16级又给我变回去了。那我问你我失去的攻击距离谁给我补啊,migrated_from_legacy_clean
TIEBA_0016,Tieba,16,w2,balance_mechanic,recent_reply,,我玩凯隐选了个小丑学院把雪球换了一开始还正常，变身红凯两个召唤师技能全变成小丑学院但是只有一个能用，直到游戏结束都少了个闪现，同一局队友潘森雪球不能用按了没反应,我玩凯隐选了个小丑学院把雪球换了一开始还正常，变身红凯两个召唤师技能全变成小丑学院但是只有一个能用，直到游戏结束都少了个闪现，同一局队友潘森雪球不能用按了没反应,migrated_from_legacy_clean
TIEBA_0017,Tieba,17,w2,balance_mechanic,recent_reply,,要我说经济海克斯就应该全删了，纯纯的恶心人的，之前那个王中王都删了，策划是冯飞了现在出这么多经济海克斯？老版本还能靠操作赢游戏，现在就是纯看运气，选到天胡海克斯直接1打5不是问题,要我说经济海克斯就应该全删了，纯纯的恶心人的，之前那个王中王都删了，策划是冯飞了现在出这么多经济海克斯？老版本还能靠操作赢游戏，现在就是纯看运气，选到天胡海克斯直接1打5不是问题,migrated_from_legacy_clean
TIEBA_0018,Tieba,18,w2,balance_mechanic,recent_reply,,真不如心之钢版本，上个版本心之钢变态但是互相刚是真的爽，至少是肉搏不是那种缩后面当丢子 而且心之钢也不是没有英雄治，这版本天胡海克斯除非对面比你更天胡不然就是随便1V3 1V4,真不如心之钢版本，上个版本心之钢变态但是互相刚是真的爽，至少是肉搏不是那种缩后面当丢子 而且心之钢也不是没有英雄治，这版本天胡海克斯除非对面比你更天胡不然就是随便1V3 1V4,migrated_from_legacy_clean
TIEBA_0019,Tieba,19,w2,balance_mechanic,op_context,,第一个海克斯出来前不要用掉锻造器兑换券，不然会把第一个海克斯卡掉给你第二个海克斯，血的教训,第一个海克斯出来前不要用掉锻造器兑换券，不然会把第一个海克斯卡掉给你第二个海克斯，血的教训,migrated_from_legacy_clean
TIEBA_0020,Tieba,20,w2,balance_mechanic,op_context,,老版本海克斯天天玩，一个多星期宝典就打到75满级。现在新版是真索然无味，各种丢子怪要么就是抽到经济海克斯直接起飞，坦克就是纯路边，以前的卖鞋海克斯都被删了，现在新版本居然能出这么多经济海克斯，设计师是不是飞叶子飞多了？,老版本海克斯天天玩，一个多星期宝典就打到75满级。现在新版是真索然无味，各种丢子怪要么就是抽到经济海克斯直接起飞，坦克就是纯路边，以前的卖鞋海克斯都被删了，现在新版本居然能出这么多经济海克斯，设计师是不是飞叶子飞多了？,migrated_from_legacy_clean
TIEBA_0021,Tieba,21,w2,balance_mechanic,recent_reply,,选出来先让对方一个彩，前期打架直接劣势，好不容易混到18次参与击杀，结果好多属性是利用不上的，还有一堆debuff，占格子导致后期卖了也亏不卖也没赚多少,选出来先让对方一个彩，前期打架直接劣势，好不容易混到18次参与击杀，结果好多属性是利用不上的，还有一堆debuff，占格子导致后期卖了也亏不卖也没赚多少,migrated_from_legacy_clean
TIEBA_0022,Tieba,22,w2,balance_mechanic,op_context,,要杀18次才能拿到，只能第1个海克斯拿，做出来起码10分钟起步了，前期相当于让1个棱彩在打。而且做出来之后还自带DEBUFF，给自己挂上易伤、重伤、巨牙，幽默完了。,要杀18次才能拿到，只能第1个海克斯拿，做出来起码10分钟起步了，前期相当于让1个棱彩在打。而且做出来之后还自带DEBUFF，给自己挂上易伤、重伤、巨牙，幽默完了。,migrated_from_legacy_clean
TIEBA_0023,Tieba,23,w1,balance_mechanic,recent_reply,,楼主是对的，直接公式出装就行了，要意识到自己是个裂隙触发器，中后期一个裂隙七八百一次大部分法师的小技能都没这么高频的触发伤害，更何况是在原技能的基础上再加这么多。,楼主是对的，直接公式出装就行了，要意识到自己是个裂隙触发器，中后期一个裂隙七八百一次大部分法师的小技能都没这么高频的触发伤害，更何况是在原技能的基础上再加这么多。,migrated_from_legacy_clean
TIEBA_0024,Tieba,24,w1,team_interaction,op_context,,前面我盯着狼母剑姬撞，才没有让他们杀起来，然后我一直给队友说出重伤，结果ez被狼母满血丹砂，回家补了个收集者，我就直接摆了，看队友被剑姬狼母爆杀,前面我盯着狼母剑姬撞，才没有让他们杀起来，然后我一直给队友说出重伤，结果ez被狼母满血丹砂，回家补了个收集者，我就直接摆了，看队友被剑姬狼母爆杀,migrated_from_legacy_clean
TIEBA_0025,Tieba,25,w1,balance_mechanic,recent_reply,,龙王小法一类叠层英雄爱出半肉，小法是赌超凡邪恶和叠角龙，龙王则是感觉法强收益太低，本质还是用星辰打伤害，通常都是眼泪冰杖时光冰甲大天使法穿甲修。vn则喜欢特效半肉，只打三环,龙王小法一类叠层英雄爱出半肉，小法是赌超凡邪恶和叠角龙，龙王则是感觉法强收益太低，本质还是用星辰打伤害，通常都是眼泪冰杖时光冰甲大天使法穿甲修。vn则喜欢特效半肉，只打三环,migrated_from_legacy_clean
TIEBA_0026,Tieba,26,w1,balance_mechanic,recent_reply,,玩瑞兹眼泪出门时光杖，然后冰甲+大天使，我感觉冰甲根据蓝加血和瑞兹特别配，大天使7.5冰甲4.5，如果做大天使，我就感觉之前叠的亏了，所以先做冰甲，后面补帽子制造者,玩瑞兹眼泪出门时光杖，然后冰甲+大天使，我感觉冰甲根据蓝加血和瑞兹特别配，大天使7.5冰甲4.5，如果做大天使，我就感觉之前叠的亏了，所以先做冰甲，后面补帽子制造者,migrated_from_legacy_clean
TIEBA_0027,Tieba,27,w1,balance_mechanic,recent_reply,,虚空裂隙和辣椒油本质都是前中期海克斯，到后期你的伤害或回血有瓶颈，没法和法爆、亮剑、飞升踢、骰子锻体等比较的，所以越早推完越好,虚空裂隙和辣椒油本质都是前中期海克斯，到后期你的伤害或回血有瓶颈，没法和法爆、亮剑、飞升踢、骰子锻体等比较的，所以越早推完越好,migrated_from_legacy_clean
TIEBA_0028,Tieba,28,w1,balance_mechanic,op_context,,既然输出这么不重要以后就别统计了，只显示kda不就行了，大家就比谁死的少吧,既然输出这么不重要以后就别统计了，只显示kda不就行了，大家就比谁死的少吧,migrated_from_legacy_clean
TIEBA_0029,Tieba,29,w1,team_interaction,recent_reply,,不纠结这些，怎么彰显自己的不同？对我来说。你爱出什么，爱玩什么，管我吊事。你摆我也摆，你C我就混，你努力我也不介意C一把。自己能玩开心，比啥都重要,不纠结这些，怎么彰显自己的不同？对我来说。你爱出什么，爱玩什么，管我吊事。你摆我也摆，你C我就混，你努力我也不介意C一把。自己能玩开心，比啥都重要,migrated_from_legacy_clean
TIEBA_0030,Tieba,30,w1,hero_experience,recent_reply,,我普斗大部分时候玩AD，玩海斗AD能不拿就不拿,我普斗大部分时候玩AD，玩海斗AD能不拿就不拿,migrated_from_legacy_clean
TIEBA_0031,Tieba,31,w1,fairness_attribution,recent_reply,,承伤比亚索都高 说明这瑞兹一直在前边顶着给你创造输出空间 没有由心及物跟你一样也是个脆皮 一直在前排顶着还只死两次 这瑞兹可以了,承伤比亚索都高 说明这瑞兹一直在前边顶着给你创造输出空间 没有由心及物跟你一样也是个脆皮 一直在前排顶着还只死两次 这瑞兹可以了,migrated_from_legacy_clean
TIEBA_0032,Tieba,32,w1,fairness_attribution,recent_reply,,奥巴马这都能9.5分，幽默完了,奥巴马这都能9.5分，幽默完了,migrated_from_legacy_clean
TIEBA_0033,Tieba,33,w1,fairness_attribution,recent_reply,,人家抗伤和回血也高，评分比你高很正常,人家抗伤和回血也高，评分比你高很正常,migrated_from_legacy_clean
TIEBA_0034,Tieba,34,w1,balance_mechanic,recent_reply,,光头特别好刷评分，不知道为什么,光头特别好刷评分，不知道为什么,migrated_from_legacy_clean
TIEBA_0035,Tieba,35,w1,fairness_attribution,recent_reply,,这评分就不公平，前排玩的再好也很难拿，因为死的太多了,这评分就不公平，前排玩的再好也很难拿，因为死的太多了,migrated_from_legacy_clean
TIEBA_0036,Tieba,36,w1,balance_mechanic,recent_reply,,额额，论kda怎么把卢锡安忽略掉了啊,额额，论kda怎么把卢锡安忽略掉了啊,migrated_from_legacy_clean
TIEBA_0037,Tieba,37,w1,balance_mechanic,recent_reply,,很久以前结算界面就是没显示的🥲,很久以前结算界面就是没显示的🥲,migrated_from_legacy_clean
